BRH_region,ISOalpha3code,Country,date,year,debtpctgdp,dsa,sovrate,dsp_pctexp,reserves_mthimp,erdep,inflation,wb_incgroup
South and West Asia,BGD,Bangladesh,01/07/2003,2003,,,,,,0.40,6.68,
South and West Asia,BGD,Bangladesh,01/08/2003,2003,,,,,,0.90,6.52,
South and West Asia,BGD,Bangladesh,01/09/2003,2003,,,,,,0.91,7.15,
South and West Asia,BGD,Bangladesh,01/10/2003,2003,,,,,,0.90,7.75,
South and West Asia,BGD,Bangladesh,01/11/2003,2003,,,,,,0.95,8.24,
South and West Asia,BGD,Bangladesh,01/12/2003,2003,,,,8.09,2.76,1.12,8.03,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2004,2004,,,,,,1.72,8.98,
South and West Asia,BGD,Bangladesh,01/02/2004,2004,,,,,,1.70,8.78,
South and West Asia,BGD,Bangladesh,01/03/2004,2004,,,,,,1.91,8.89,
South and West Asia,BGD,Bangladesh,01/04/2004,2004,,,,,,1.95,8.91,
South and West Asia,BGD,Bangladesh,01/05/2004,2004,,,,,,2.87,8.83,
South and West Asia,BGD,Bangladesh,01/06/2004,2004,,,,,,4.25,8.82,
South and West Asia,BGD,Bangladesh,01/07/2004,2004,,,,,,2.78,5.65,
South and West Asia,BGD,Bangladesh,01/08/2004,2004,,,,,,1.65,5.51,
South and West Asia,BGD,Bangladesh,01/09/2004,2004,,,,,,1.76,7.35,
South and West Asia,BGD,Bangladesh,01/10/2004,2004,,,,,,1.93,7.92,
South and West Asia,BGD,Bangladesh,01/11/2004,2004,,,,,,2.31,6.36,
South and West Asia,BGD,Bangladesh,01/12/2004,2004,36.58,,,6.83,2.88,3.29,5.50,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2005,2005,,,,,,4.68,5.52,
South and West Asia,BGD,Bangladesh,01/02/2005,2005,,,,,,7.19,6.38,
South and West Asia,BGD,Bangladesh,01/03/2005,2005,,,,,,7.71,6.72,
South and West Asia,BGD,Bangladesh,01/04/2005,2005,,,,,,7.61,6.62,
South and West Asia,BGD,Bangladesh,01/05/2005,2005,,,,,,6.69,6.90,
South and West Asia,BGD,Bangladesh,01/06/2005,2005,,,,,,5.61,7.35,
South and West Asia,BGD,Bangladesh,01/07/2005,2005,,,,,,7.42,7.68,
South and West Asia,BGD,Bangladesh,01/08/2005,2005,,,,,,10.13,7.93,
South and West Asia,BGD,Bangladesh,01/09/2005,2005,,,,,,10.39,7.01,
South and West Asia,BGD,Bangladesh,01/10/2005,2005,,,,,,10.36,7.28,
South and West Asia,BGD,Bangladesh,01/11/2005,2005,,,,,,10.02,7.95,
South and West Asia,BGD,Bangladesh,01/12/2005,2005,35.56,,,7.28,2.17,9.25,7.07,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2006,2006,,,,,,7.70,6.59,
South and West Asia,BGD,Bangladesh,01/02/2006,2006,,,,,,6.35,5.72,
South and West Asia,BGD,Bangladesh,01/03/2006,2006,,,,,,10.57,6.17,
South and West Asia,BGD,Bangladesh,01/04/2006,2006,,,,,,10.52,7.46,
South and West Asia,BGD,Bangladesh,01/05/2006,2006,,,,,,9.32,7.61,
South and West Asia,BGD,Bangladesh,01/06/2006,2006,,,,,,9.35,7.54,
South and West Asia,BGD,Bangladesh,01/07/2006,2006,,,,,,8.55,6.77,
South and West Asia,BGD,Bangladesh,01/08/2006,2006,,,,,,6.52,6.67,
South and West Asia,BGD,Bangladesh,01/09/2006,2006,,,,,,3.38,6.89,
South and West Asia,BGD,Bangladesh,01/10/2006,2006,,,,,,2.11,7.31,
South and West Asia,BGD,Bangladesh,01/11/2006,2006,,,,,,6.75,6.37,
South and West Asia,BGD,Bangladesh,01/12/2006,2006,35.33,,,5.01,2.61,5.20,6.13,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2007,2007,,,,,,5.00,5.94,
South and West Asia,BGD,Bangladesh,01/02/2007,2007,,,,,,2.81,7.28,
South and West Asia,BGD,Bangladesh,01/03/2007,2007,,,,,,-1.88,7.43,
South and West Asia,BGD,Bangladesh,01/04/2007,2007,,,,,,-1.80,8.28,
South and West Asia,BGD,Bangladesh,01/05/2007,2007,,,,,,-0.54,8.05,
South and West Asia,BGD,Bangladesh,01/06/2007,2007,,,,,,-1.11,9.20,
South and West Asia,BGD,Bangladesh,01/07/2007,2007,,,,,,-1.48,10.10,
South and West Asia,BGD,Bangladesh,01/08/2007,2007,,,,,,-1.53,10.12,
South and West Asia,BGD,Bangladesh,01/09/2007,2007,,,,,,1.26,9.60,
South and West Asia,BGD,Bangladesh,01/10/2007,2007,,,,,,2.37,10.06,
South and West Asia,BGD,Bangladesh,01/11/2007,2007,,,,,,-2.30,11.21,
South and West Asia,BGD,Bangladesh,01/12/2007,2007,34.99,,,6.38,3.05,-1.31,11.59,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2008,2008,,,,,,-1.63,11.43,
South and West Asia,BGD,Bangladesh,01/02/2008,2008,,,,,,-0.63,10.16,
South and West Asia,BGD,Bangladesh,01/03/2008,2008,,,,,,-0.53,10.06,
South and West Asia,BGD,Bangladesh,01/04/2008,2008,,,,,,-0.45,7.66,
South and West Asia,BGD,Bangladesh,01/05/2008,2008,,,,,,-0.75,7.44,
South and West Asia,BGD,Bangladesh,01/06/2008,2008,,,,,,-0.59,10.04,
South and West Asia,BGD,Bangladesh,01/07/2008,2008,,,,,,-0.19,10.82,
South and West Asia,BGD,Bangladesh,01/08/2008,2008,,,,,,-0.11,10.11,
South and West Asia,BGD,Bangladesh,01/09/2008,2008,,,,,,-0.27,10.19,
South and West Asia,BGD,Bangladesh,01/10/2008,2008,,,,,,-0.23,7.26,
South and West Asia,BGD,Bangladesh,01/11/2008,2008,,,,,,0.14,6.12,
South and West Asia,BGD,Bangladesh,01/12/2008,2008,33.87,,,4.80,2.63,0.44,6.03,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2009,2009,,,,,,0.52,6.06,
South and West Asia,BGD,Bangladesh,01/02/2009,2009,,,,,,0.48,5.81,
South and West Asia,BGD,Bangladesh,01/03/2009,2009,,,,,,0.59,5.04,
South and West Asia,BGD,Bangladesh,01/04/2009,2009,,,,,,0.57,5.36,
South and West Asia,BGD,Bangladesh,01/05/2009,2009,,,,,,0.66,5.39,
South and West Asia,BGD,Bangladesh,01/06/2009,2009,,,,,,0.75,2.25,
South and West Asia,BGD,Bangladesh,01/07/2009,2009,,,,,,0.80,3.46,
South and West Asia,BGD,Bangladesh,01/08/2009,2009,,,,,,0.79,4.69,
South and West Asia,BGD,Bangladesh,01/09/2009,2009,,,,,,0.79,4.60,
South and West Asia,BGD,Bangladesh,01/10/2009,2009,,,,,,0.81,6.71,
South and West Asia,BGD,Bangladesh,01/11/2009,2009,,,,,,0.56,7.24,
South and West Asia,BGD,Bangladesh,01/12/2009,2009,33.01,,,5.43,5.06,0.40,8.51,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2010,2010,,,,,,0.38,8.99,
South and West Asia,BGD,Bangladesh,01/02/2010,2010,,,,,,0.55,9.06,
South and West Asia,BGD,Bangladesh,01/03/2010,2010,,,,,,0.39,8.78,
South and West Asia,BGD,Bangladesh,01/04/2010,2010,,,,,,0.34,8.54,
South and West Asia,BGD,Bangladesh,01/05/2010,2010,,,,,,0.39,8.65,
South and West Asia,BGD,Bangladesh,01/06/2010,2010,,,,,,0.45,8.70,
South and West Asia,BGD,Bangladesh,01/07/2010,2010,,,,,,0.54,7.26,
South and West Asia,BGD,Bangladesh,01/08/2010,2010,,,,,,0.61,7.81,
South and West Asia,BGD,Bangladesh,01/09/2010,2010,,,,,,0.93,7.67,
South and West Asia,BGD,Bangladesh,01/10/2010,2010,,,,,,2.01,7.72,
South and West Asia,BGD,Bangladesh,01/11/2010,2010,,,,,,1.89,9.01,
South and West Asia,BGD,Bangladesh,01/12/2010,2010,29.62,,9.00,4.45,4.32,2.11,10.99,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2011,2011,,,,,,2.66,11.67,
South and West Asia,BGD,Bangladesh,01/02/2011,2011,,,,,,2.73,12.31,
South and West Asia,BGD,Bangladesh,01/03/2011,2011,,,,,,3.95,12.71,
South and West Asia,BGD,Bangladesh,01/04/2011,2011,,,,,,5.19,12.72,
South and West Asia,BGD,Bangladesh,01/05/2011,2011,,,,,,5.67,11.46,
South and West Asia,BGD,Bangladesh,01/06/2011,2011,,,,,,6.57,11.31,
South and West Asia,BGD,Bangladesh,01/07/2011,2011,,,,,,7.27,11.85,
South and West Asia,BGD,Bangladesh,01/08/2011,2011,,,,,,7.25,12.04,
South and West Asia,BGD,Bangladesh,01/09/2011,2011,,,,,,7.14,12.66,
South and West Asia,BGD,Bangladesh,01/10/2011,2011,,,,,,7.45,10.99,
South and West Asia,BGD,Bangladesh,01/11/2011,2011,,,,,,8.70,9.87,
South and West Asia,BGD,Bangladesh,01/12/2011,2011,29.39,,9.00,4.92,2.78,12.83,7.61,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2012,2012,,,,,,17.41,8.58,
South and West Asia,BGD,Bangladesh,01/02/2012,2012,,,,,,16.76,6.94,
South and West Asia,BGD,Bangladesh,01/03/2012,2012,,,,,,13.64,6.76,
South and West Asia,BGD,Bangladesh,01/04/2012,2012,,,,,,12.33,6.24,
South and West Asia,BGD,Bangladesh,01/05/2012,2012,,,,,,11.79,6.01,
South and West Asia,BGD,Bangladesh,01/06/2012,2012,,,,,,10.77,5.55,
South and West Asia,BGD,Bangladesh,01/07/2012,2012,,,,,,9.79,5.21,
South and West Asia,BGD,Bangladesh,01/08/2012,2012,,,,,,9.42,4.97,
South and West Asia,BGD,Bangladesh,01/09/2012,2012,,,,,,9.46,4.96,
South and West Asia,BGD,Bangladesh,01/10/2012,2012,,,,,,7.36,5.86,
South and West Asia,BGD,Bangladesh,01/11/2012,2012,,,,,,6.48,6.55,
South and West Asia,BGD,Bangladesh,01/12/2012,2012,29.08,,9.00,5.29,3.85,1.15,7.14,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2013,2013,,,,,,-4.65,6.62,
South and West Asia,BGD,Bangladesh,01/02/2013,2013,,,,,,-4.94,7.84,
South and West Asia,BGD,Bangladesh,01/03/2013,2013,,,,,,-3.93,7.72,
South and West Asia,BGD,Bangladesh,01/04/2013,2013,,,,,,-4.65,8.37,
South and West Asia,BGD,Bangladesh,01/05/2013,2013,,,,,,-4.91,7.98,
South and West Asia,BGD,Bangladesh,01/06/2013,2013,,,,,,-5.04,8.05,
South and West Asia,BGD,Bangladesh,01/07/2013,2013,,,,,,-4.92,7.85,
South and West Asia,BGD,Bangladesh,01/08/2013,2013,,,,,,-4.65,7.39,
South and West Asia,BGD,Bangladesh,01/09/2013,2013,,,,,,-4.88,7.13,
South and West Asia,BGD,Bangladesh,01/10/2013,2013,,,,,,-4.39,7.03,
South and West Asia,BGD,Bangladesh,01/11/2013,2013,,,,,,-4.58,7.15,
South and West Asia,BGD,Bangladesh,01/12/2013,2013,28.34,,9.00,5.30,4.91,-3.54,7.35,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2014,2014,,,,,,-2.24,7.50,
South and West Asia,BGD,Bangladesh,01/02/2014,2014,,,,,,-1.59,7.44,
South and West Asia,BGD,Bangladesh,01/03/2014,2014,,,,,,-1.12,7.48,
South and West Asia,BGD,Bangladesh,01/04/2014,2014,,,,,,-0.46,7.45,
South and West Asia,BGD,Bangladesh,01/05/2014,2014,,,,,,-0.25,7.48,
South and West Asia,BGD,Bangladesh,01/06/2014,2014,,,,,,-0.16,6.97,
South and West Asia,BGD,Bangladesh,01/07/2014,2014,,,,,,-0.20,7.04,
South and West Asia,BGD,Bangladesh,01/08/2014,2014,,,,,,-0.38,6.91,
South and West Asia,BGD,Bangladesh,01/09/2014,2014,,,,,,-0.45,6.84,
South and West Asia,BGD,Bangladesh,01/10/2014,2014,,,,,,-0.45,6.60,
South and West Asia,BGD,Bangladesh,01/11/2014,2014,,,,,,0.13,6.21,
South and West Asia,BGD,Bangladesh,01/12/2014,2014,28.68,,9.00,5.08,5.58,0.13,6.11,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2015,2015,,,,,,0.16,6.04,
South and West Asia,BGD,Bangladesh,01/02/2015,2015,,,,,,0.06,6.14,
South and West Asia,BGD,Bangladesh,01/03/2015,2015,,,,,,0.12,6.27,
South and West Asia,BGD,Bangladesh,01/04/2015,2015,,,,,,0.18,6.32,
South and West Asia,BGD,Bangladesh,01/05/2015,2015,,,,,,0.21,6.19,
South and West Asia,BGD,Bangladesh,01/06/2015,2015,,,,,,0.22,6.25,
South and West Asia,BGD,Bangladesh,01/07/2015,2015,,,,,,0.27,6.36,
South and West Asia,BGD,Bangladesh,01/08/2015,2015,,,,,,0.44,6.17,
South and West Asia,BGD,Bangladesh,01/09/2015,2015,,,,,,0.52,6.24,
South and West Asia,BGD,Bangladesh,01/10/2015,2015,,,,,,0.53,6.19,
South and West Asia,BGD,Bangladesh,01/11/2015,2015,,,,,,0.85,6.05,
South and West Asia,BGD,Bangladesh,01/12/2015,2015,28.21,,9.00,3.82,6.83,1.17,6.10,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2016,2016,,,,,,0.81,6.07,
South and West Asia,BGD,Bangladesh,01/02/2016,2016,,,,,,0.97,5.62,
South and West Asia,BGD,Bangladesh,01/03/2016,2016,,,,,,0.79,5.65,
South and West Asia,BGD,Bangladesh,01/04/2016,2016,,,,,,0.77,5.61,
South and West Asia,BGD,Bangladesh,01/05/2016,2016,,,,,,0.77,5.45,
South and West Asia,BGD,Bangladesh,01/06/2016,2016,,,,,,0.77,5.53,
South and West Asia,BGD,Bangladesh,01/07/2016,2016,,,,,,0.77,5.40,
South and West Asia,BGD,Bangladesh,01/08/2016,2016,,,,,,0.77,5.37,
South and West Asia,BGD,Bangladesh,01/09/2016,2016,,,,,,0.77,5.53,
South and West Asia,BGD,Bangladesh,01/10/2016,2016,,,,,,0.75,5.57,
South and West Asia,BGD,Bangladesh,01/11/2016,2016,,,,,,0.05,5.38,
South and West Asia,BGD,Bangladesh,01/12/2016,2016,27.72,,9.00,3.30,7.60,0.05,5.03,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2017,2017,,,,,,0.45,5.15,
South and West Asia,BGD,Bangladesh,01/02/2017,2017,,,,,,0.87,5.31,
South and West Asia,BGD,Bangladesh,01/03/2017,2017,,,,,,1.43,5.39,
South and West Asia,BGD,Bangladesh,01/04/2017,2017,,,,,,1.83,5.47,
South and West Asia,BGD,Bangladesh,01/05/2017,2017,,,,,,2.67,5.76,
South and West Asia,BGD,Bangladesh,01/06/2017,2017,,,,,,2.79,5.94,
South and West Asia,BGD,Bangladesh,01/07/2017,2017,,,,,,2.84,5.57,
South and West Asia,BGD,Bangladesh,01/08/2017,2017,,,,,,2.93,5.89,
South and West Asia,BGD,Bangladesh,01/09/2017,2017,,,,,,2.98,6.12,
South and West Asia,BGD,Bangladesh,01/10/2017,2017,,,,,,3.09,6.04,
South and West Asia,BGD,Bangladesh,01/11/2017,2017,,,,,,3.48,5.91,
South and West Asia,BGD,Bangladesh,01/12/2017,2017,28.31,,9.00,3.82,6.77,4.75,5.83,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2018,2018,,,,,,5.03,5.88,
South and West Asia,BGD,Bangladesh,01/02/2018,2018,,,,,,4.65,5.72,
South and West Asia,BGD,Bangladesh,01/03/2018,2018,,,,,,4.31,5.68,
South and West Asia,BGD,Bangladesh,01/04/2018,2018,,,,,,3.94,5.63,
South and West Asia,BGD,Bangladesh,01/05/2018,2018,,,,,,3.59,5.57,
South and West Asia,BGD,Bangladesh,01/06/2018,2018,,,,,,3.86,5.54,
South and West Asia,BGD,Bangladesh,01/07/2018,2018,,,,,,3.87,5.51,
South and West Asia,BGD,Bangladesh,01/08/2018,2018,,,,,,3.79,5.48,
South and West Asia,BGD,Bangladesh,01/09/2018,2018,,,,,,3.73,5.42,
South and West Asia,BGD,Bangladesh,01/10/2018,2018,,,,,,3.71,5.40,
South and West Asia,BGD,Bangladesh,01/11/2018,2018,,,,,,3.19,5.37,
South and West Asia,BGD,Bangladesh,01/12/2018,2018,29.55,,9.00,3.96,5.68,1.64,5.35,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2019,2019,,,,,5.86,1.36,5.42,
South and West Asia,BGD,Bangladesh,01/02/2019,2019,,,,,5.86,1.35,5.47,
South and West Asia,BGD,Bangladesh,01/03/2019,2019,,,,,5.86,1.51,5.55,
South and West Asia,BGD,Bangladesh,01/04/2019,2019,,,,,5.86,1.63,5.58,
South and West Asia,BGD,Bangladesh,01/05/2019,2019,,,,,5.86,1.33,5.63,
South and West Asia,BGD,Bangladesh,01/06/2019,2019,,,,,5.86,0.95,5.52,
South and West Asia,BGD,Bangladesh,01/07/2019,2019,,,,,5.86,0.90,5.62,
South and West Asia,BGD,Bangladesh,01/08/2019,2019,,,,,5.86,0.90,5.49,
South and West Asia,BGD,Bangladesh,01/09/2019,2019,,,,,5.86,0.90,5.55,
South and West Asia,BGD,Bangladesh,01/10/2019,2019,,,,,5.86,1.11,5.47,
South and West Asia,BGD,Bangladesh,01/11/2019,2019,,,,,5.86,1.08,6.05,
South and West Asia,BGD,Bangladesh,01/12/2019,2019,31.95,,9.00,4.49,5.86,1.19,5.75,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2020,2020,,,,,8.66,1.14,5.57,
South and West Asia,BGD,Bangladesh,01/02/2020,2020,,,,,8.66,1.08,5.46,
South and West Asia,BGD,Bangladesh,01/03/2020,2020,,,,,8.66,0.88,5.48,
South and West Asia,BGD,Bangladesh,01/04/2020,2020,,,,,8.66,0.73,5.96,
South and West Asia,BGD,Bangladesh,01/05/2020,2020,,,,,8.66,0.54,5.35,
South and West Asia,BGD,Bangladesh,01/06/2020,2020,,,,,8.66,0.47,6.02,
South and West Asia,BGD,Bangladesh,01/07/2020,2020,,,,,8.66,0.37,5.53,
South and West Asia,BGD,Bangladesh,01/08/2020,2020,,,,,8.66,0.40,5.68,
South and West Asia,BGD,Bangladesh,01/09/2020,2020,,,,,8.66,0.36,5.97,
South and West Asia,BGD,Bangladesh,01/10/2020,2020,,,,,8.66,0.06,6.44,
South and West Asia,BGD,Bangladesh,01/11/2020,2020,,,,,8.66,0.02,5.52,
South and West Asia,BGD,Bangladesh,01/12/2020,2020,34.51,,9.00,5.55,8.66,-0.12,5.29,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2021,2021,,,,,6.29,-0.11,5.02,
South and West Asia,BGD,Bangladesh,01/02/2021,2021,,,,,6.29,-0.18,5.32,
South and West Asia,BGD,Bangladesh,01/03/2021,2021,,,,,6.29,-0.18,5.47,
South and West Asia,BGD,Bangladesh,01/04/2021,2021,,,,,6.29,-0.18,5.56,
South and West Asia,BGD,Bangladesh,01/05/2021,2021,,,,,6.29,-0.18,5.26,
South and West Asia,BGD,Bangladesh,01/06/2021,2021,,,,,6.29,-0.10,5.64,
South and West Asia,BGD,Bangladesh,01/07/2021,2021,,,,,6.29,-0.02,5.36,
South and West Asia,BGD,Bangladesh,01/08/2021,2021,,,,,6.29,0.13,5.54,
South and West Asia,BGD,Bangladesh,01/09/2021,2021,,,,,6.29,0.53,5.59,
South and West Asia,BGD,Bangladesh,01/10/2021,2021,,,,,6.29,0.96,5.70,
South and West Asia,BGD,Bangladesh,01/11/2021,2021,,,,,6.29,1.15,5.98,
South and West Asia,BGD,Bangladesh,01/12/2021,2021,35.61,,9.00,5.94,6.29,1.18,6.05,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2022,2022,,,,,,1.36,5.86,
South and West Asia,BGD,Bangladesh,01/02/2022,2022,,,,,,1.41,6.17,
South and West Asia,BGD,Bangladesh,01/03/2022,2022,,,,,,1.48,6.22,
South and West Asia,BGD,Bangladesh,01/04/2022,2022,,,,,,1.69,6.30,
South and West Asia,BGD,Bangladesh,01/05/2022,2022,,,,,,2.81,7.42,
South and West Asia,BGD,Bangladesh,01/06/2022,2022,,,,,,8.51,7.56,
South and West Asia,BGD,Bangladesh,01/07/2022,2022,,,,,5.01,10.72,7.48,
South and West Asia,BGD,Bangladesh,01/08/2022,2022,,,,,,11.72,9.52,
South and West Asia,BGD,Bangladesh,01/09/2022,2022,,,,,,12.16,9.09,
South and West Asia,BGD,Bangladesh,01/10/2022,2022,,,,,5.00,12.85,8.91,
South and West Asia,BGD,Bangladesh,01/11/2022,2022,,,,,5.10,13.80,8.86,
South and West Asia,BGD,Bangladesh,01/12/2022,2022,39.09,Low,9.00,,,15.21,8.71,Lower middle income
South and West Asia,BGD,Bangladesh,01/01/2023,2023,,,,,,16.21,8.57,
South and West Asia,BGD,Bangladesh,01/02/2023,2023,,,,,,17.39,,
South and West Asia,BGD,Bangladesh,01/03/2023,2023,,,,,,18.48,,
South and West Asia,BGD,Bangladesh,01/04/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/05/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/06/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/07/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/08/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/09/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/10/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/11/2023,2023,,,,,,,,
South and West Asia,BGD,Bangladesh,01/12/2023,2023,,,,,,,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2000,2000,,,,,,2.46,,
South and West Asia,BTN,Bhutan,01/02/2000,2000,,,,,,2.71,,
South and West Asia,BTN,Bhutan,01/03/2000,2000,,,,,,2.71,,
South and West Asia,BTN,Bhutan,01/04/2000,2000,,,,,,2.14,,
South and West Asia,BTN,Bhutan,01/05/2000,2000,,,,,,2.80,,
South and West Asia,BTN,Bhutan,01/06/2000,2000,,,,,,3.60,,
South and West Asia,BTN,Bhutan,01/07/2000,2000,,,,,,3.45,,
South and West Asia,BTN,Bhutan,01/08/2000,2000,,,,,,5.13,,
South and West Asia,BTN,Bhutan,01/09/2000,2000,,,,,,5.40,,
South and West Asia,BTN,Bhutan,01/10/2000,2000,,,,,,6.67,,
South and West Asia,BTN,Bhutan,01/11/2000,2000,,,,,,7.80,,
South and West Asia,BTN,Bhutan,01/12/2000,2000,47.68,,,,,7.51,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2001,2001,,,,,,6.86,,
South and West Asia,BTN,Bhutan,01/02/2001,2001,,,,,,6.66,,
South and West Asia,BTN,Bhutan,01/03/2001,2001,,,,,,6.96,,
South and West Asia,BTN,Bhutan,01/04/2001,2001,,,,,,7.21,,
South and West Asia,BTN,Bhutan,01/05/2001,2001,,,,,,6.70,,
South and West Asia,BTN,Bhutan,01/06/2001,2001,,,,,,5.18,,
South and West Asia,BTN,Bhutan,01/07/2001,2001,,,,,,5.28,,
South and West Asia,BTN,Bhutan,01/08/2001,2001,,,,,,3.14,,
South and West Asia,BTN,Bhutan,01/09/2001,2001,,,,,,3.83,,
South and West Asia,BTN,Bhutan,01/10/2001,2001,,,,,,3.60,,
South and West Asia,BTN,Bhutan,01/11/2001,2001,,,,,,2.60,,
South and West Asia,BTN,Bhutan,01/12/2001,2001,56.69,,,,,2.50,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2002,2002,,,,,,3.86,,
South and West Asia,BTN,Bhutan,01/02/2002,2002,,,,,,4.67,,
South and West Asia,BTN,Bhutan,01/03/2002,2002,,,,,,4.55,,
South and West Asia,BTN,Bhutan,01/04/2002,2002,,,,,,4.56,,
South and West Asia,BTN,Bhutan,01/05/2002,2002,,,,,,4.44,,
South and West Asia,BTN,Bhutan,01/06/2002,2002,,,,,,4.16,,
South and West Asia,BTN,Bhutan,01/07/2002,2002,,,,,,3.44,,
South and West Asia,BTN,Bhutan,01/08/2002,2002,,,,,,3.10,,
South and West Asia,BTN,Bhutan,01/09/2002,2002,,,,,,1.68,,
South and West Asia,BTN,Bhutan,01/10/2002,2002,,,,,,0.73,,
South and West Asia,BTN,Bhutan,01/11/2002,2002,,,,,,0.79,,
South and West Asia,BTN,Bhutan,01/12/2002,2002,62.49,,,,,0.46,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2003,2003,,,,,,-0.84,,
South and West Asia,BTN,Bhutan,01/02/2003,2003,,,,,,-1.96,,
South and West Asia,BTN,Bhutan,01/03/2003,2003,,,,,,-2.24,,
South and West Asia,BTN,Bhutan,01/04/2003,2003,,,,,,-3.15,,
South and West Asia,BTN,Bhutan,01/05/2003,2003,,,,,,-3.91,,
South and West Asia,BTN,Bhutan,01/06/2003,2003,,,,,,-4.58,,
South and West Asia,BTN,Bhutan,01/07/2003,2003,,,,,,-5.20,,
South and West Asia,BTN,Bhutan,01/08/2003,2003,,,,,,-5.46,,
South and West Asia,BTN,Bhutan,01/09/2003,2003,,,,,,-5.36,,
South and West Asia,BTN,Bhutan,01/10/2003,2003,,,,,,-6.17,,
South and West Asia,BTN,Bhutan,01/11/2003,2003,,,,,,-5.90,,
South and West Asia,BTN,Bhutan,01/12/2003,2003,74.66,,,,,-5.30,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2004,2004,,,,,,-5.16,,
South and West Asia,BTN,Bhutan,01/02/2004,2004,,,,,,-5.16,,
South and West Asia,BTN,Bhutan,01/03/2004,2004,,,,,,-5.52,,
South and West Asia,BTN,Bhutan,01/04/2004,2004,,,,,,-7.27,,
South and West Asia,BTN,Bhutan,01/05/2004,2004,,,,,,-3.89,,
South and West Asia,BTN,Bhutan,01/06/2004,2004,,,,,,-2.59,,
South and West Asia,BTN,Bhutan,01/07/2004,2004,,,,,,-0.41,,
South and West Asia,BTN,Bhutan,01/08/2004,2004,,,,,,0.89,,
South and West Asia,BTN,Bhutan,01/09/2004,2004,,,,,,0.54,,
South and West Asia,BTN,Bhutan,01/10/2004,2004,,,,,,0.87,,
South and West Asia,BTN,Bhutan,01/11/2004,2004,,,,,,-0.87,,
South and West Asia,BTN,Bhutan,01/12/2004,2004,81.97,,,,,-3.53,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2005,2005,,,,,,-3.74,,
South and West Asia,BTN,Bhutan,01/02/2005,2005,,,,,,-3.51,,
South and West Asia,BTN,Bhutan,01/03/2005,2005,,,,,,-2.95,,
South and West Asia,BTN,Bhutan,01/04/2005,2005,,,,,,-0.43,,
South and West Asia,BTN,Bhutan,01/05/2005,2005,,,,,,-3.89,,
South and West Asia,BTN,Bhutan,01/06/2005,2005,,,,,,-4.23,,
South and West Asia,BTN,Bhutan,01/07/2005,2005,,,,,,-5.44,,
South and West Asia,BTN,Bhutan,01/08/2005,2005,,,,,,-5.86,,
South and West Asia,BTN,Bhutan,01/09/2005,2005,,,,,,-4.73,,
South and West Asia,BTN,Bhutan,01/10/2005,2005,,,,,,-2.11,,
South and West Asia,BTN,Bhutan,01/11/2005,2005,,,,,,1.33,,
South and West Asia,BTN,Bhutan,01/12/2005,2005,85.06,,,,,3.78,,Lower middle income
South and West Asia,BTN,Bhutan,01/01/2006,2006,,,,,,1.47,,
South and West Asia,BTN,Bhutan,01/02/2006,2006,,,,,,1.49,,
South and West Asia,BTN,Bhutan,01/03/2006,2006,,,,,,1.81,,
South and West Asia,BTN,Bhutan,01/04/2006,2006,,,,,,2.76,,
South and West Asia,BTN,Bhutan,01/05/2006,2006,,,,,,4.41,,
South and West Asia,BTN,Bhutan,01/06/2006,2006,,,,,,5.67,,
South and West Asia,BTN,Bhutan,01/07/2006,2006,,,,,,6.71,,
South and West Asia,BTN,Bhutan,01/08/2006,2006,,,,,,6.68,,
